id,discipline,statement,source,page,stage,reviewStatus,flags,reviewLevel,semanticVerdict,location
ca_Prr4XaFi,数学,能了解以下基本事实[1] 和定理,基本图形位置关系①借助长方体，在直观认识空间点 、直线、平面的位置关系的基础上，抽象出空间点 、直线、平面的位置关系的定义 ，了解以下基本事实［1］  和定理。,36,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:19
ca_qMvyKyKm,数学,能归纳出以下性质定理 ，并加以证明,②从上述定义和基本事实出发 ，借助长方体 ，通过直观感知 ，了解空间中直线与直线 、直线与平面 、平面与平面的平行和垂直的关系，归纳出以下性质定理 ，并加以证明。,36,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:20
ca_YwuNByYy,数学,能了解空间中直线与直线 、直线与平面 、平面与平面的平行和垂直的8 2[1]基本事实1~4也称公理,③从上述定义和基本事实出发 ，借助长方体 ，通过直观感知 ，了解空间中直线与直线 、直线与平面 、平面与平面的平行和垂直的8 2［1］基本事实1～4也称公理。,36,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:21
ca_GavFfv9G,数学,能归纳出以下判定定理,关系，归纳出以下判定定理 。,36,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:22
ca_gaUfR85Z,数学,能计算古典概型中简单随机事件的概率,随机事件与概率①结合具体实例 ，理解样本点和有限样本空间的含义 ，理解随机事件与样本点的关系 （参见案例1 2） 。了解随机事件的并 、交与互斥的含义，能结合实例进行随机事件的并 、交运算。②结合具体实例 ，理解古典概型 ，能计算古典概型中简单随机事件的概率。③通过实例，理解概率的性质 ，掌握随机事件概率的运算法则 。④结合实例，会用频率估计概率 。,39,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:23
ca_seHzPzaQ,数学,能结合古典概型，利用独立性计算概率,随机事件的独立性结合有限样本空间 ，了解两个随机事件独立性的含义 。结合古典概型，利用独立性计算概率 。2 统计本单元的学习 ，可以帮助学生进一步学习数据收集和整理的方法、数据直观图表的表示方法 、数据统计特征的刻画方法 ；通过具体实例，感悟在实际生活中进行科学决策的必要性和可能性 ；体会统计思维与确定性思维的差异 、归纳推断与演绎证明的差异 ；通过1 3/G3A/G25/G26/G27/G3B/G3C实际操作、计算机模拟等活动 ，积累数据分析的经验 。内容包括：获取数据的基本途径及相关概念 、抽样、统计图表 、用样本估计总体 。,39,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:24
ca_yxrepRwC,数学,会计算样本均值和样本方差,抽样①简单随机抽样通过实例，了解简单随机抽样的含义及其解决问题的过程 ，掌握两种简单随机抽样方法 ：抽签法和随机数法 。会计算样本均值和样本方差，了解样本与总体的关系 。②分层随机抽样通过实例，了解分层随机抽样的特点和适用范围 ，了解分层随机抽样的必要性 ，掌握各层样本量比例分配的方法 。结合具体实例 ，掌握分层随机抽样的样本均值和样本方差 （参见案例1 3） 。③抽样方法的选择在简单的实际情境中 ，能根据实际问题的特点 ，设计恰当的抽样方法解决问题 。,40,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:26
ca_tLa2GcRH,数学,能设计恰当的抽样方法解决问题,抽样①简单随机抽样通过实例，了解简单随机抽样的含义及其解决问题的过程 ，掌握两种简单随机抽样方法 ：抽签法和随机数法 。会计算样本均值和样本方差，了解样本与总体的关系 。②分层随机抽样通过实例，了解分层随机抽样的特点和适用范围 ，了解分层随机抽样的必要性 ，掌握各层样本量比例分配的方法 。结合具体实例 ，掌握分层随机抽样的样本均值和样本方差 （参见案例1 3） 。③抽样方法的选择在简单的实际情境中 ，能根据实际问题的特点 ，设计恰当的抽样方法解决问题 。,40,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:27
ca_7dqYxEPA,数学,能运用等差数列 、等比数列解决简单的实际问题和数学问题,7 3/G3A/G25/G26/G27/G3B/G3C1.数列本单元的学习 ，可以帮助学生通过对日常生活中实际问题的分析，了解数列的概念 ；探索并掌握等差数列和等比数列的变化规律 ，建立通项公式和前 狀 项和公式 ；能运用等差数列 、等比数列解决简单的实际问题和数学问题 ，感受数学模型的现实意义与应用 ；了解等差数列与一元一次函数 、等比数列与指数函数的联系 ，感受数列与函数的共性与差异 ，体会数学的整体性 。,45,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:29
ca_AXSgdKDq,数学,能了解数列是一种特殊函数,数列概念通过日常生 活 和 数 学 中 的 实 例，了 解 数 列 的 概 念 和 表 示 方 法（列表、图象、通项公式） ，了解数列是一种特殊函数 。,46,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:30
ca_nBeLs6Rt,数学,能用数学归纳法证明数列中的一些简单命题,数学归纳法了解数学归纳法的原理 ，能用数学归纳法证明数列中的一些简单命题。8 3,46,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:31
ca_QQU97tUC,数学,能运用导数研究函数的性质 ，并解决一些实际问题,一元函数导数及其应用本单元的学习 ，可以帮助学生通过丰富的实际背景理解导数的概念，掌握导数的基本运算 ，运用导数研究函数的性质 ，并解决一些实际问题。内容包括：导数概念及其意义 、导数运算 、导数在研究函数中的应用、微积分的创立与发展 。,47,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:32
ca_k8QXQYzW,数学,能运用向量的方法研究空间基本图形的位置关系和度量关系,1 .空间向量与立体几何本单元的学习 ，可以帮助学生在学习平面向量的基础上 ，利用类比的方法理解空间向量的概念 、运算、基本定理和应用 ，体会平面向量和空间向量的共性和差异 ；运用向量的方法研究空间基本图形的位置关系和度量关系 ，体会向量方法和综合几何方法的共性和差异；运用向量方法解决简单的数学问题和实际问题 ，感悟向量是研究几何问题的有效工具 。,50,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:33
ca_yDseq5YK,数学,能运用向量方法解决简单的数学问题和实际问题 ，感悟向量是研究几何问题的有效工具,1 .空间向量与立体几何本单元的学习 ，可以帮助学生在学习平面向量的基础上 ，利用类比的方法理解空间向量的概念 、运算、基本定理和应用 ，体会平面向量和空间向量的共性和差异 ；运用向量的方法研究空间基本图形的位置关系和度量关系 ，体会向量方法和综合几何方法的共性和差异；运用向量方法解决简单的数学问题和实际问题 ，感悟向量是研究几何问题的有效工具 。,50,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:34
ca_7piKRU9K,数学,能运用代数方法进一步认识圆锥曲线的性质以及它们的位置关系,运用代数方法进一步认识圆锥曲线的性质以及它们的位置关系 ；,50,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:35
ca_s6g9tvUJ,数学,能掌握过两点的直线斜率的计算公式,直线与方程①在平面直角坐标系中 ，结合具体图形 ，探索确定直线位置的几何要素。②理解直线的倾斜角和斜率的概念 ，经历用代数方法刻画直线斜率的过程，掌握过两点的直线斜率的计算公式 。③能根据斜率判定两条直线平行或垂直 。④根据确定直线位置的几何要素 ，探索并掌握直线方程的几种形式 （点斜式、两点式及一般式 ） 。⑤能用解方程组的方法求两条直线的交点坐标 。⑥探索并掌握平面上两点间的距离公式 、点到直线的距离公式 ，3 4/G3A/G25/G26/G27/G3B/G3C会求两条平行直线间的距离 。,51,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:37
ca_NsGyU4hS,数学,能判断直线与圆 、圆与圆的位置关系,圆与方程①回顾确定圆的几何要素 ，在平面直角坐标系中 ，探索并掌握圆的标准方程与一般方程 。②能根据给定直线 、圆的方程 ，判断直线与圆 、圆与圆的位置关系。③能用直线和圆的方程解决一些简单的数学问题与实际问题 。,52,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:38
ca_98dKpV9V,数学,能运用计数原理探索排列 、组合、二项式定理等问题,1 .计数原理分类加法计数原理和分步乘法计数原理是解决计数问题的基础 ，称为基本计数原理 。本单元的学习 ，可以帮助学生理解两个基本计数原理，运用计数原理探索排列 、组合、二项式定理等问题 。,54,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:39
ca_ZfKJMjJm,数学,会用二项式定理解决与二项展开式有关的简单问题,二项式定理能用多项式运算法则和计数原理证明二项式定理 （参见案例 1 7，1 8） ，会用二项式定理解决与二项展开式有关的简单问题 。2 .概率本单元的学习 ，可以帮助学生了解条件概率及其与独立性的关系，能进行简单计算 ；感悟离散型随机变量及其分布列的含义 ，知道可以通过随机变量更好地刻画随机现象 ；理解伯努利试验 ，掌握二项分布，了解超几何分布 ；感悟服从正态分布的随机变量 ，知道连续型随机变量 ；基于随机变量及其分布解决简单的实际问题 。内容包括：随机事件的条件概率 、离散型随机变量及其分布列 、正态分布。,55,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/gaozhong-数学.jsonl:40
